"time";"prices";"quantities";"retID";"description";"retailer_code";"EAN_code";"category";"subcategory"
2025-03-21;5,22;129;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-03-21;5,02;43;"02-183";"ryz biały 500g cenos";138002;5900977001725;"RICE";"white rice"
2025-03-21;6,05;172;"01-460";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-03-21;7,94;49;"01-460";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-03-21;5,91;98;"01-460";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-03-21;4,02;82;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-03-21;4,11;129;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-03-21;17,21;28;"01-460";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-03-21;6,33;197;"01-460";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-03-21;5,22;74;"02-127";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;3,51;68;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;5;274;"01-460";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-04-21;5,18;201;"02-183";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;3,51;295;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;4,02;68;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;6,22;27;"02-127";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-04-21;5,22;69;"02-127";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;11,11;48;"01-460";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-04-21;5,28;503;"01-460";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;3,81;68;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;3,18;166;"02-936";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;5,18;152;"02-936";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;4,12;81;"01-460";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-04-21;3,18;206;"02-183";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;2,39;166;"02-936";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;4,92;68;"02-936";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;3,28;166;"02-936";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;6,32;54;"01-460";"ryż okrągły 4x100g sonko";626894;5902180740101;"RICE";"white rice"
2025-04-21;4,02;63;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;5,22;68;"02-936";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;4,92;69;"02-127";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;5,28;201;"02-183";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;8,82;170;"01-460";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-04-21;3,81;106;"02-183";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;6,92;274;"01-460";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-04-21;5,22;342;"01-460";"ryż biały 4x100g britta";663823;5906936666936;"RICE";"white rice"
2025-04-21;6,92;71;"02-183";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-04-21;5,02;60;"01-460";"ryz biały 500g cenos";138002;5900977001725;"RICE";"white rice"
2025-04-21;8,82;37;"02-183";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-04-21;6,22;19;"02-936";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-04-21;5,22;128;"01-460";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;11,92;14;"02-127";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-04-21;4,7;128;"01-460";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;5,18;503;"01-460";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;3,81;63;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;3,79;503;"01-460";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;5,22;43;"02-183";"ryż biały 4x100g britta";663823;5906936666936;"RICE";"white rice"
2025-04-21;3,51;106;"02-183";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;5,91;71;"01-460";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-04-21;4,7;81;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;3,28;78;"02-127";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;3,28;206;"02-183";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;5,28;152;"02-936";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;6,32;20;"02-183";"ryż okrągły 4x100g sonko";626894;5902180740101;"RICE";"white rice"
2025-04-21;3,81;295;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;17,21;26;"01-460";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-04-21;3,51;63;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-04-21;5,91;33;"02-183";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-04-21;5,22;81;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-04-21;3,18;78;"02-127";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;5,02;37;"02-183";"ryz biały 500g cenos";138002;5900977001725;"RICE";"white rice"
2025-04-21;5,28;114;"02-127";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;3,28;526;"01-460";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;5,18;114;"02-127";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-04-21;11,92;21;"02-936";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-04-21;3,18;526;"01-460";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-04-21;17,21;16;"02-183";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-04-21;4,12;25;"02-183";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-04-21;11,11;26;"02-183";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-05-21;5,28;208;"02-183";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-05-21;6,22;23;"02-936";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-05-21;6,92;254;"01-460";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-05-21;5,22;149;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;5,47;49;"02-183";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-05-21;5,22;47;"02-183";"ryż biały 4x100g britta";663823;5906936666936;"RICE";"white rice"
2025-05-21;2,46;160;"02-936";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-05-21;5,11;240;"01-460";"ryż biały 8x100g cenos";357709;5900977002159;"RICE";"white rice"
2025-05-21;4,7;159;"01-460";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;3,81;195;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;5,91;49;"02-183";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-05-21;3,28;403;"01-460";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-05-21;4,72;70;"02-936";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;3,52;34;"02-183";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-05-21;8,82;133;"01-460";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-05-21;3,28;179;"02-183";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-05-21;3,81;286;"01-460";"ryż biały 4x100g britta";663823;5906936666936;"RICE";"white rice"
2025-05-21;7,72;240;"01-460";"ryż biały 8x100g cenos";357709;5900977002159;"RICE";"white rice"
2025-05-21;5,22;286;"01-460";"ryż biały 4x100g britta";663823;5906936666936;"RICE";"white rice"
2025-05-21;17,21;17;"02-183";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-05-21;5,28;521;"01-460";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-05-21;5,28;79;"02-127";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-05-21;4,72;149;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;4,92;70;"02-936";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;5,02;55;"01-460";"ryz biały 500g cenos";138002;5900977001725;"RICE";"white rice"
2025-05-21;15,52;17;"02-183";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-05-21;5,28;152;"02-936";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-05-21;4,31;195;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;4,72;159;"01-460";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;6,52;240;"01-460";"ryż biały 8x100g cenos";357709;5900977002159;"RICE";"white rice"
2025-05-21;5,22;70;"02-936";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;2,83;195;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;4,72;44;"02-127";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;15,52;16;"02-183";"czarny ryż pełnoziarnisty 500g riso scotti";163332;8001860187735;"RICE";"white rice"
2025-05-21;11,92;22;"02-183";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-05-21;4,51;57;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;9,69;240;"01-460";"ryż biały 8x100g cenos";357709;5900977002159;"RICE";"white rice"
2025-05-21;6,92;105;"02-183";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-05-21;3,81;68;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;15,52;17;"01-460";"czarny ryż pełnoziarnisty 500g riso scotti";163332;8001860187735;"RICE";"white rice"
2025-05-21;15,52;24;"01-460";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-05-21;4,12;96;"01-460";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-05-21;17,22;16;"02-183";"czarny ryż pełnoziarnisty 500g riso scotti";163332;8001860187735;"RICE";"white rice"
2025-05-21;12,52;16;"02-936";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-05-21;4,7;149;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;5,91;95;"01-460";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-05-21;3,52;96;"01-460";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-05-21;3,81;57;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;6,22;19;"02-127";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-05-21;3,81;66;"02-183";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;5,47;95;"01-460";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-05-21;3,28;160;"02-936";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-05-21;7,82;240;"01-460";"ryż biały 8x100g cenos";357709;5900977002159;"RICE";"white rice"
2025-05-21;3,28;93;"02-127";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-05-21;2,82;240;"01-460";"ryż biały 8x100g cenos";357709;5900977002159;"RICE";"white rice"
2025-05-21;11,92;40;"01-460";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-05-21;17,21;24;"01-460";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-05-21;6,32;20;"02-183";"ryż okrągły 4x100g sonko";626894;5902180740101;"RICE";"white rice"
2025-05-21;6,32;26;"01-460";"ryż okrągły 4x100g sonko";626894;5902180740101;"RICE";"white rice"
2025-05-21;4,31;66;"02-183";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;17,22;17;"01-460";"czarny ryż pełnoziarnisty 500g riso scotti";163332;8001860187735;"RICE";"white rice"
2025-05-21;4,51;68;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-05-21;4,92;44;"02-127";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;5,22;44;"02-127";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-05-21;5;254;"01-460";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-05-21;6,33;133;"01-460";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-05-21;12,52;16;"02-127";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-05-21;3,86;521;"01-460";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-05-21;5,02;38;"02-183";"ryz biały 500g cenos";138002;5900977001725;"RICE";"white rice"
2025-05-21;4,12;34;"02-183";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-05-21;8,82;61;"02-183";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-06-21;3,81;421;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;3,73;176;"01-460";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-06-21;3,28;439;"01-460";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-06-21;6,32;34;"01-460";"ryż okrągły 4x100g sonko";626894;5902180740101;"RICE";"white rice"
2025-06-21;6,22;39;"02-936";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-06-21;5,02;68;"01-460";"ryz biały 500g cenos";138002;5900977001725;"RICE";"white rice"
2025-06-21;4,72;16;"01-460";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-06-21;5,91;68;"01-460";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-06-21;3,51;73;"02-183";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;3,81;73;"02-183";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;5,21;55;"02-936";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;5,28;189;"02-183";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-06-21;5,22;103;"01-460";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;4,72;28;"02-183";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-06-21;3,28;90;"02-127";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-06-21;6,92;76;"02-183";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-06-21;5,91;39;"02-183";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-06-21;8,88;28;"01-460";"czarny ryż pełnoziarnisty 500g riso scotti";163332;8001860187735;"RICE";"white rice"
2025-06-21;5,21;41;"02-127";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;5,21;76;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;5;176;"01-460";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-06-21;3,81;76;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;3,28;237;"02-183";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-06-21;3,67;68;"01-460";"ryz biały 500g cenos";138002;5900977001725;"RICE";"white rice"
2025-06-21;3,42;421;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;8,82;59;"02-183";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-06-21;4,7;76;"02-183";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;4,31;76;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;3,42;64;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;12,52;19;"02-936";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-06-21;4,51;76;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;3,51;64;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;5,22;55;"02-936";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;4,7;103;"01-460";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;3,42;73;"02-183";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;5,02;35;"02-183";"ryz biały 500g cenos";138002;5900977001725;"RICE";"white rice"
2025-06-21;6,33;178;"01-460";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-06-21;6,92;176;"01-460";"ryż biały 1kg  sonko";935940;5902180010211;"RICE";"white rice"
2025-06-21;5,21;103;"01-460";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;5,22;93;"02-183";"ryż biały 4x100g britta";663823;5906936666936;"RICE";"white rice"
2025-06-21;6,22;20;"02-127";"ryż pełnoziarnisty 4x100g kupiec";10723;5906747171261;"RICE";"white rice"
2025-06-21;4,51;64;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;17,21;18;"01-460";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-06-21;5,28;522;"01-460";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-06-21;3,51;76;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;3,28;148;"02-936";"ryż biały 4x100g  pp";246359;5904215121565;"RICE";"white rice"
2025-06-21;4,92;55;"02-936";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;4,31;73;"02-183";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;3,42;76;"02-127";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;8,82;178;"01-460";"ryż biały 10x100g halina";130363;5906936000273;"RICE";"white rice"
2025-06-21;3,51;421;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;3,86;522;"01-460";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-06-21;11,92;26;"01-460";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
2025-06-21;5,28;101;"02-127";"ryż biały 1kg  pp";473691;5904215130628;"RICE";"white rice"
2025-06-21;17,21;14;"02-183";"ryż czarny pełnoziarnisty 500g gallo";530744;8001420002782;"RICE";"white rice"
2025-06-21;4,31;64;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;4,31;421;"01-460";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;4,12;28;"02-183";"ryż halina 500g halina";41468;5906936678434;"RICE";"white rice"
2025-06-21;3,81;64;"02-936";"ryż biały 4x100g sonko";60409;5902180020104;"RICE";"white rice"
2025-06-21;4,92;41;"02-127";"ryż biały 4x100g kupiec";175613;5902172000114;"RICE";"white rice"
2025-06-21;17,22;28;"01-460";"czarny ryż pełnoziarnisty 500g riso scotti";163332;8001860187735;"RICE";"white rice"
2025-06-21;5,22;259;"01-460";"ryż biały 4x100g britta";663823;5906936666936;"RICE";"white rice"
2025-06-21;11,92;23;"02-183";"ryż pełnoziarnisty 500g ben's";166039;5410673007766;"RICE";"white rice"
